transaction_id,final_amount
8aa56128-c5fb-43ea-88eb-e83577fd2efe,82.5
8aa6fec5-ae34-4c92-855d-e363721c595b,77.5
8aaee8d4-505c-49f4-8c90-ba138dabdb89,82.5
8ab0119e-24b4-492c-99cb-0a39a1bdcae4,75.0
8ab16bfa-0eda-436f-abc7-50314275f364,75.0
8ab2146c-c4e4-4452-b56d-4604a6d4fdc4,79.5
8ab6c1cd-a7f7-4a20-895f-74567d051414,78.0
8ac20a93-e3d2-441a-b4ad-1d693eaa2df4,79.5
8ac3a5ca-fa9f-4f32-a05e-bea326aa6e2e,78.0
8ac4311d-ebcb-456d-9e37-f5c59dfbb717,79.5
8ac46802-4b42-4163-bb18-7a72a8e1906c,75.33
8ac46a16-49f4-4cca-964f-991d3fef219b,77.0
8ac79809-058a-4892-b27a-e50345c1e1c6,76.5
8ac7cd98-62da-46a7-81a5-ceb14d214e8c,77.0
8ac9f2b0-feef-4352-a76e-87290b831763,75.0
8acd00ae-4f8a-4a2d-bfd5-1305b061cce8,75.0
8ad1f601-1a13-4af5-8e8e-927d881fccd2,84.0
8ad50f60-6b30-48cc-99e8-ec271d92d2f5,76.5
8ada7a5b-499a-42b0-b600-a93c176789b4,82.5
8ada8d28-d167-4674-8804-1bf4f1016ab2,77.5
8ae0ea50-6be4-4471-8bc2-2abb90c1557a,76.5
8ae1fcfb-3e0b-48b0-a12a-5c0868484eae,78.0
8ae25e61-c3c4-4fb0-9af1-e41b4d11334f,75.0
8ae3eca5-2eed-4063-ba7a-ad1f05dd6f65,75.0
8ae47c91-c793-4782-853b-c6ca34571aea,75.0
8ae81157-3808-439f-a00b-bfd0763af2af,84.0
8ae8687e-e684-48e1-a5ed-0383f646974f,84.0
8aea93fd-f5a6-4e86-9ffe-ada155aea9e7,76.0
8aebc976-9814-4463-b2ea-0096b82f6d21,75.0
8aec650d-8b6f-4ffe-9ab7-e134e8d5bc8d,81.0
8aeda6cf-4449-43aa-8838-25004097ad91,81.0
8aef4633-b9bb-4917-8d83-1cbf8800fe32,75.0
8af5157a-5b22-48fc-90ad-834d950ef64e,76.5
8af5cc8d-19cd-461f-bd82-42de33d50845,76.5
8af86642-90d0-4a9c-b025-2ee7241be7bf,79.0
8afa9d70-db3f-4753-aefc-0dac9cdcb181,84.0
8afaf287-6419-4fe4-b539-427b1a4221e5,76.0
8afba43d-708f-4439-816b-8938cec71951,76.0
8afbab73-afa2-4270-809c-ec6af68c1ed7,76.5
8afd8b34-b3a1-4ef9-a833-d3724118fcbe,79.0
8b04fc56-ccc8-4d6c-8aa1-10d16e2cfff1,81.0
8b062f9a-b3c3-48a0-bec0-3ebb12dc296a,78.0
8b07a863-e739-4ba4-bd72-eeb26c86efb3,82.5
8b084068-bdac-43f9-9834-1a7eec8fbedd,77.0
8b08caf3-5b69-4578-9314-aeda013f255d,75.0
8b136a67-29ab-44e4-8ca4-b822a72f2061,77.0
8b153f14-6d44-4c9b-9184-930b6c201922,76.5
8b16a5ee-39df-42b4-83ee-a60dc98c869c,87.0
8b1d616d-b6f0-4b3e-97ad-4c90afc00443,76.5
8b1f7a88-9823-403d-b3ce-17440aa3d266,88.5
8b1fdb4b-ed44-4276-9567-b2b7f5508b90,75.5
8b241f23-18f0-4890-9a1a-f483e73b82ca,81.0
8b255eac-e3df-4fd4-b206-d24d4dda931d,78.0
8b25b081-e1ba-4129-9cf5-205e58c799de,84.0
8b284c3e-6dcc-455e-8de0-542c23c5262a,75.0
8b29fa97-9734-4320-9417-387cf98e9efb,76.5
8b2e4c7d-85cf-4e79-8a23-566daa212181,75.0
8b2ead50-cd22-4c06-8b4c-f18e7e5b58e6,75.0
8b338d96-e1eb-413f-a41b-a886aaa925dd,75.5
8b33fb9d-8a34-4d21-9df3-09fefc17f9c3,75.0
8b344106-679b-4386-bd2d-34f53cd78f96,75.0
8b347bd6-cfb1-41db-a00f-2d9503147559,75.0
8b35bdc1-394a-4dfd-ba6a-877de17407ea,84.0
8b3646f0-0bac-4d88-8fce-c518ee316296,75.0
8b3ae318-8c0b-4d55-8503-c444bfa06ca7,75.0
8b3bfcf8-bc6e-465f-83a3-960260016c10,76.5
8b3dc04e-e141-4bf2-a6f3-aa4c942ea6bb,75.0
8b3e0411-faa7-4483-b025-df8cd440536d,76.5
8b3e6033-1edb-4382-af85-0fd8e3a42999,78.0
8b3fe2db-80c9-4924-a666-e533b41b6ab8,76.14
8b4175ea-6b73-4d77-98f5-bc37094902ae,75.5
8b484339-5c74-4d12-8479-da0879a8dd53,84.0
8b4872ad-ff9c-43ea-99e1-aa45f3c056a7,76.0
8b4c2ac1-31a7-4463-84ef-03a9b96e5b62,77.0
8b5547f5-5f16-4a78-a2d4-9bd03595961a,75.0
8b57ec09-bbd7-4d2c-b5f9-31cf1c7114ad,82.5
8b5876e1-e978-4a77-8f0b-3a6eb4ec03cb,77.5
8b5877e2-8af8-419b-90cf-7c4d58205b8b,76.5
8b5987d8-2e42-4dfa-8b46-5de30b459b1c,78.0
8b5c23a3-0efc-43d0-8d6e-48ce2571039b,82.5
8b5d9e80-d7d1-4796-9f11-2fca48d6663e,78.0
8b5f4531-eb4c-4eaf-9c74-4c7853812dd7,75.0
8b64b81c-9178-4764-b5f4-f3374b4ccd52,75.0
8b66baf5-334c-4543-8d8e-5def9e631d3f,82.5
8b6a2841-3dff-436d-bb40-4f07df7e85f2,75.0
8b6bb01d-3fcc-4a2e-996e-0e520d39166b,75.5
8b6db755-1af0-4089-a8b9-aee36a17c62f,76.0
8b6e73f0-5c84-406e-ae61-8b500cd2b955,75.0
8b70e9e8-c2c1-4886-aec6-14fe36287786,78.0
8b713a27-68da-4172-b753-cc343a00c070,75.0
8b7358f0-051e-4846-ad75-d22f005e3c6b,82.5
8b738f6c-6915-408f-875f-2fa887670027,75.0
8b78b0ab-1ef4-41df-a123-e8336fc83cb6,76.5
8b7aad7b-0aa5-4b71-9313-e84e976f87b6,75.0
8b7c3c62-eb3c-4e8d-b200-6ea9ea0b8ccb,82.5
8b7d9e0e-f5cf-4722-863c-1dac0199fb29,79.5
8b7df96a-e335-475a-b77a-3e46f38367f7,85.5
8b7f4089-8de8-49dc-9516-b30a2cfd9a13,87.0
8b820855-9a3b-476c-915e-6803474ef56c,79.5
8b84adba-77cb-4887-ad48-da7965ec3b97,87.0
8b86f482-22c1-40d7-a050-7027e34f4992,85.5
8b8949ad-764a-4223-89ea-44c48f377701,78.0
8b8b001e-714a-4f12-9894-bc7527e94dec,76.5
8b8cea9f-42c1-45b9-a10c-62425df664eb,81.0
8b917f1f-9a82-4136-8b32-28a44dd6237b,85.5
8b92b120-e68f-494b-828d-51107c4aafc1,76.14
8b9325cb-1528-41a3-8131-3f7fd73656e2,82.5
8b945679-792c-46c2-8c1d-4fca705fd202,82.5
8b9592da-90e3-41a9-b1ed-c64262a60195,75.0
8b967db0-2bf3-44bb-9144-11c5fd1fbda8,81.0
8b96b75c-7cbb-4138-888a-d242a9672f9a,75.5
8b96ce86-27a5-45cd-9f1b-7ea4986325d0,76.5
8b99fc1e-b33e-4841-ac49-a973bf253270,75.0
8b9a433c-f840-42dd-a8c1-646e94f37fc9,77.0
8b9b9da3-aedd-48e4-909f-cc488d2277d8,84.0
8b9c2fcb-aae3-4d70-b639-581f9564d764,79.5
8b9cf2c6-e4ca-4248-804f-74e7a8e49223,76.0
8b9ed17b-d183-48da-a42a-aac641f08035,78.96
8ba042a7-ad5b-411f-8a65-9d8c9e530bb5,79.5
8ba07418-5199-415b-b126-a48d11439364,85.5
8ba2f10c-5665-4332-8cc0-5a01f2a4f8d6,75.0
8ba4f6cb-5e64-498b-8cb4-dcf5de205551,78.0
8ba7dd0a-4dc9-4198-a88a-dad2a6f28588,84.0
8bad28b5-3651-4e16-8b51-9ca458ddd2cd,76.0
8bbefd3e-8a25-425b-899f-d867618eadc5,78.0
8bbf353e-7555-454e-9cee-4fe9b291548f,82.5
8bc7d576-71e6-41a1-96fa-d9e33ac4e7ad,76.5
8bc85498-a98a-41d1-8d58-4c1e218fa852,75.0
8bc8c48a-48fc-453a-b218-a990e6465bec,77.5
8bcc3312-40d1-4425-910a-f1da1f744005,84.0
8bcd782b-b499-42cd-89ac-7942c2717e19,76.5
8bcec2f7-b2e0-4e3b-a313-ca449f87c657,78.0
8bd2dd6f-a37d-4416-89f2-cb4832e0c722,84.0
8bd4afc9-75ef-4f26-9633-ffa0804491ca,82.5
8bd5ac9e-3168-4db4-b65e-59b4212f15de,81.0
8bd71db0-cde0-40c9-bebb-3c023dd3e6ed,76.5
8bd815a9-f749-4b58-a81e-a82999e041e1,79.5
8bd8d76a-5f98-468c-b932-0b678eab8c80,75.0
8bd938f0-bdd1-4a1a-b30b-91affce9c0e3,82.5
8bdaba63-2f17-49f5-a772-5ebde5e47944,75.0
8bdaeda8-25db-4ff2-b449-9790b8cf985b,82.5
8be2e3d7-af10-4397-b753-668feb3fcf8c,82.5
8be37fb3-4a1b-4f5c-863b-3cdb17f434da,75.33
8be62622-820e-427c-b45f-eaa3d5a0ffc6,75.5
8be768a4-b37d-4b39-8a98-9b9cf05f8a9f,75.5
8be7cc5d-307d-4cf0-bc32-b3db2486b393,75.0
8be86b60-519e-42ee-aee2-57a1fbca0d0d,76.0
8be93487-9bed-4c16-975c-f27a61e91b96,75.0
8beb1fa5-5c51-4bc5-97c0-701e3b570aec,78.0
8beb87aa-e418-4c81-9d50-f86451a4788c,76.5
8bec73dc-abc9-4fa1-b11f-cea82e17c6cd,79.5
8bec7fc5-7701-47de-acbb-2df947c4780b,85.5
8bef7425-0ea6-44f3-9eee-51011f359f27,76.5
8bf23a3a-3afd-4e20-bbab-cf665a357d03,85.5
8bf92591-18d7-4106-98b4-9c2b2db8af00,77.0
8bf9637b-778d-47a9-b50a-b94ae53176f4,75.0
8c016152-a067-48a0-8022-2e8d9723cd2f,75.0
8c01864e-6e53-4b4e-922f-60322d2733ab,79.5
8c03114a-bbee-4a1a-a3cc-d21ad2b5380a,78.0
8c0383bb-df8d-4ef7-89b2-bf65996f881d,81.0
8c0a153f-a3a3-4166-8318-73cfe64506bf,81.0
8c0c8668-31ae-48d0-a5bb-49e21b1f506d,76.5
8c0fcfe0-9bb0-4c24-a956-61e104cded44,85.5
8c116b00-a531-429c-8204-fc095352f7d0,77.0
8c12ef16-ef9a-4693-a77c-b5b30b03823b,75.0
8c153cf6-14e4-4160-b877-035e34ea9639,77.0
8c16d987-523a-4aa0-8fde-90e6968c35b9,75.0
8c1c69cb-4226-44c8-a2d2-486b7db2dff3,78.5
8c20fda4-8497-4a65-9621-ea6afb324a3a,84.0
8c215a21-950f-4845-a9fd-716f127cacae,76.5
8c239c39-feec-4bf7-bf5c-8f39253fa8e4,75.0
8c296cda-a16f-42e0-a862-a39e83e2e2a4,85.5
8c2b6f64-3abc-4a45-bed8-253030976fcf,75.0
8c2f338b-bb45-4240-a552-9d6196051028,82.5
8c2facb2-466f-4745-b0a0-6d2b2aea1442,85.5
8c368d76-9ba6-4d52-9d98-a0faeca160d8,76.0
8c37a17d-cd2a-47d8-bea0-ba8d688be77f,76.5
8c389ff8-6730-4cf8-b72c-3bf81c9f5780,81.0
8c38c95c-07f7-4f0f-bf41-bcd9e71c5028,78.0
8c3f9b76-31ae-4800-89ad-71e7764088fa,78.0
8c415c09-4590-40e5-8f93-a43a8f8165ed,79.5
8c432467-6b05-4400-9432-27822bc312f4,81.0
8c466ed8-2a67-4b3b-bbdc-5adf99d86e09,75.0
8c470e7b-2a2d-4dbd-aaaa-448b17534bea,76.0
8c497937-0637-4df7-9ca6-21922319aad7,75.0
8c4a3c7d-fb5c-4797-a672-82c6f3bb8d86,82.5
8c4b5b09-84ca-43c7-bb4a-77689fa696be,78.0
8c4dbb22-6b8d-41bd-8f23-925cb59ee631,75.0
8c512682-455d-4a54-ada7-8e5351425f82,75.0
8c53479e-f488-4485-b954-95392487034f,79.5
8c571895-1e46-4566-8828-587f424f3d8d,75.0
8c572f7e-63c0-46b7-a67d-6ee7da0370ef,75.0
8c576603-6e55-4a64-809d-21b4ace23add,84.0
8c58f3e0-b342-4b3a-8508-a95d2e3f016f,75.0
8c5a7438-dd20-4e1b-9b9e-2b19ab2533ce,76.0
8c5b17b0-2cf2-4261-93de-16203133c4bf,82.5
8c5ddaa1-e138-42a0-83b2-d4093b7cd343,78.0
8c5efa96-133c-4a04-902c-b75c5bf778b2,87.0
8c5f20eb-0a73-4cd4-8dfb-8eea47a6173b,78.0
8c60d05b-f8e4-42f9-8d6d-d3cb56d32ef5,81.0
8c66446e-0721-46c1-9921-71a8d96781d1,78.0
8c6757f4-9291-44ab-99fd-13af5ebf0300,75.0
8c6a873d-38e9-4371-9a00-c82b875d73f4,75.0
8c6b1839-5c92-4a33-89f4-c5934616cd25,76.5
8c6b1e6d-b71b-45ff-876e-05bf82460b8d,81.0
8c6b36d9-be95-4ee3-bb3c-cfb8c39121b4,87.0
8c6d113d-2c0b-458c-a2e3-809136e096b6,75.0
8c72cd58-aa6d-4d9f-90de-afde9070ebe2,84.0
8c7376a6-c23b-4b63-920b-d93c884da386,79.5
8c73c508-ddc9-4320-9ca0-055f12a85a30,81.0
8c74c677-3a74-49f6-b24f-3919563a1728,76.0
8c777749-eaf6-4691-9c3f-72eaaf5eb865,84.0
8c7b355c-b00a-4dcd-b68b-a1b9a24535d3,82.5
8c7cd969-724c-469f-ba16-7d52d58f4948,81.0
8c7e14b5-e0ff-49f2-b755-81104618a22f,78.0
8c8081fd-df59-4d43-ae34-3bafc7206457,75.0
8c8342f7-12c1-4a17-8588-ea4cf31f3646,85.5
8c85bb4e-1239-4b32-be4c-2896c203883a,78.0
8c891df0-4797-4c9d-b219-45ae08949bc5,78.0
8c892292-8ca4-4fe7-af4f-df31339f10be,75.0
8c8b2408-951f-48bf-9611-ff598cfa1e98,79.5
8c8f17b4-7d54-4397-b362-f65616b5e316,77.0
8c9181f6-e595-41dc-be76-11727bf1c976,78.0
8c92673f-7097-46f0-9b93-3261332d37d1,84.0
8c9f20f5-0b52-46d4-ab7a-251dcee5f6cf,80.0
8ca1bda6-919a-4dc3-b647-df7b24b70f1b,84.0
8ca47f66-574e-48ea-9b26-741641f73cb5,75.0
8ca79a9f-a766-4870-af11-74fc92cc9413,82.5
8ca7b29c-fe4e-448a-a1ba-fd16ebb3bd84,81.0
8caab68e-0570-4d3b-b852-cf14982f9fde,75.0
8cad186c-37af-4e8f-8008-1ffb88cab531,79.5
8cad2f63-7b5c-40b8-9579-fb793828cab2,75.0
8cad499b-28a1-4c43-8915-3cda251735db,76.5
8caf08e5-0e5c-4e63-ab1a-7660eaf07fd2,76.5
8cb2324f-dcc7-4a1e-8288-a3be9242e6cf,76.0
8cb41a59-76ae-45a7-80a8-86af50dfe35a,76.5
8cb4e81c-6003-468b-bfa3-57b92ec5cfac,78.0
8cb745c1-b8fe-4615-a850-22b42ba9e061,78.0
8cb7707e-d922-4ef0-910a-61349a527cfe,84.0
8cb7a55a-e9b4-4030-8cd5-b3fca065a0e3,75.0
8cbb78ff-91d0-45f6-ab8f-5e8fe572fd9a,76.5
8cbdc36c-5635-4c12-915f-1d4068164b6d,85.5
8cbe0f9c-e52e-4ac8-a22a-243e48620e72,78.0
8cbf841a-ac6c-498c-b7ad-f131c868d556,78.0
8cc16150-c392-4136-b522-0b66a19f4cf8,76.0
8cc3cffa-74d5-41c9-94ee-2504ac1af0d0,82.5
8cc51f3a-58a0-4d4e-9131-f18ee3aafca6,76.5
8cc60920-664c-4c82-993b-94f8fc695cb4,76.5
8cc6ac43-e59f-451e-917d-dedfb66d2bf8,75.0
8cc8331d-9364-45d4-b4f5-41a77e89a722,87.0
8cc88983-dc23-4d53-b937-3d637d89e2f6,78.0
8cc8dfa1-335c-446d-9106-719aa9bc504b,75.0
8cc918e7-ca78-4a2b-9a86-82f8adeceaf5,82.5
8cc9cc38-801d-41c1-add3-68a33463251e,75.0
8cca521e-b854-4502-b920-150d35541299,75.5
8cce8043-70c8-4913-9ab9-e8887caba5a2,81.0
8cd39834-0ea6-43cb-a594-0a6188d63a91,79.5
8cd4ddca-6218-4140-8786-bcd5a3368b81,75.0
8cd63dfb-623b-4dbf-be94-dd38a76f6d63,76.5
8cd74ecc-8e89-4ca2-a574-9be1200d2f70,81.0
8cdaea9f-0833-43ff-9854-7b3b62de02aa,78.0
8cdca349-41a3-464a-bda7-8e0a0c722c43,79.5
8cdf23c8-8f85-4420-a808-830678459ed2,78.0
8ce3db0f-0288-4dec-8be0-e1f1bbaaf964,75.0
8ced9b1d-4faa-4fd0-a53c-f05f6cf0e9a2,81.0
8cf28f48-52ec-40e4-a7e5-6baa2d578fd6,84.0
8cf6756c-906a-448f-9c4f-baf59b4cd387,76.0
8cf808d0-d4c1-418f-aa73-c68cf9a0329b,87.0
8cf8f3e8-81d3-4799-9953-4443a909e504,82.5
8cfc4830-8128-41ce-81f6-5e8d6556bc19,75.0
8cffecc0-2d57-440d-8817-d4a846199c88,76.0
8d05933d-a188-4c5c-802d-4d48ae5aa4ab,79.5
8d0633fd-5df7-4f23-9e50-54a2a036f22b,75.0
8d07f9a3-ee12-4db5-adf8-5cda5dda9c5c,75.0
8d084fa2-c674-4e0d-9b49-18bfc49e50f9,76.5
8d0a52fa-b1f6-4997-b53a-9e540772f965,81.0
8d0c8035-8919-4710-b8aa-3e1a5e3b3af2,77.0
8d0d0662-74ac-48d9-b6fa-08c589fef847,78.0
8d0d46fe-85d4-490f-b554-c0b0cbe6e83f,76.0
8d0e4a64-10e9-4342-8ef6-3c9ff78db72c,79.0
8d0f411e-b23b-455f-900a-e3ea4ce0c46f,81.0
8d1262ee-e417-45ce-b50d-a3aa6c4779e9,76.5
8d15950c-a476-4c1c-8748-401c39d70885,75.0
8d1bff4e-dd00-4b2b-aedd-e588d050725a,77.0
8d1c48a7-3473-4dec-80ce-4f3ee35061b6,78.0
8d1e8a0f-178a-4ce2-af41-e868206bb7b4,85.5
8d1ed355-a1b9-4ce2-acbd-d25fe94eb6e0,75.5
8d1f2a19-c631-4f09-b9e3-a9feb792ef4e,78.0
8d1f6b31-f0f0-4729-95a7-b5d2a5141c12,82.5
8d206e8f-d5c3-4a84-ad7b-f1858bc28404,84.0
8d21a704-186d-45fd-a868-1dae667cfb89,75.0
8d21f88a-2122-4bcc-82d2-d33943154233,81.0
8d2314f7-f154-4f8e-8aad-a026238841b3,79.0
8d2fc0ad-fb78-4981-bfb6-dbb9b90e9a51,81.0
8d32efa5-0529-401b-b0d6-37df5625b667,78.0
8d361382-b45c-4c75-b8a7-f84e5ca38bf3,85.5
8d3817a7-a2d0-4cf1-98a0-16447b72a3d9,84.0
8d38a9a7-dc33-4f25-a8d5-2bc68c38ca0e,77.0
8d392c72-beca-4986-be03-2e523b13bbd6,82.5
8d396084-82e2-4e4c-a7d0-ca7dfde95b63,84.0
8d39f133-e29d-44d4-80b2-e7ccd080893d,82.5
8d3b572d-f7ed-40ca-97d4-044cfe0ae809,87.0
8d410309-ca5e-4e6c-b61a-d1bb3d918ffe,78.0
8d4167e8-c299-44f0-b097-68fe86023ec7,81.0
8d4220bb-2d5a-400f-95d8-70a5b3f86ffa,75.0
8d43304c-47db-4663-a560-c120da488069,79.5
8d4789d5-8ff0-43e1-82e9-869e5d4c610e,76.5
8d47e26a-0eb6-4233-91a9-24c4a165ee96,78.0
8d48f89a-4c6a-4b52-b56c-0389204a0184,75.0
8d49376f-ad4d-4b7f-b72d-6ed5358359c2,75.0
8d49e7bb-42d9-4504-b516-a577d48d4dbb,77.0
8d5478c2-7c43-4167-bfd1-04f7f2df3ddd,76.0
8d5500a9-4e13-4cfe-82db-52bf93b03e2c,79.5
8d5c8623-1d3c-4dfd-9290-c920f5269102,75.5
8d5cb374-474d-4551-848e-2da37d684394,75.0
8d64585c-fb72-4b15-9374-dbe2ab040dc0,76.0
8d64973b-32fe-461f-b0a7-4f40a5caf598,75.0
8d6dfef7-200c-44f8-9305-fd57729a2507,75.0
8d6e8d47-a29d-4935-8295-d1dfb0fcac7c,79.5
8d6ed4c0-3cf5-429a-aac9-856567e814b0,75.0
8d7001e6-daf8-4ab8-9157-f75006e0734d,82.5
8d73d396-1129-4b1e-9561-bae8f0a486ef,79.5
8d748078-23bb-4757-9478-28d8222b5efe,77.0
8d76d4e8-c48c-4727-b21b-5bea209e6fef,82.5
8d779a58-4122-40ef-a00e-8d889564eaff,81.0
8d7b4251-60a8-4976-b8a9-04f75477f256,75.0
8d7bbe45-a044-4e1e-a1cb-46a47fd6478c,78.0
8d7bf46d-e35a-4b51-a129-45944ae20b6d,75.0
8d7de937-0f4f-4ad9-98ed-ef6b544a8b48,75.0
8d7fae30-7229-4f39-998c-d7efe71efe6d,85.5
8d8207dd-4e2b-41e6-bf88-77d78801243b,81.0
8d820885-8980-4bcb-bda3-8b7cbdd24af8,77.0
8d829fa4-62e5-4bd8-8b75-635360324c95,78.0
8d82fd75-6a69-441f-8dad-db8fb002a748,75.0
8d858f18-ebf7-42b9-b582-087877a50272,76.5
8d912972-7182-41a0-b476-a91fa0471237,82.5
8d93a74b-1ace-4c50-a302-f51571966f85,75.0
8d9935b0-2b91-4ed9-8560-9d525c4a9083,81.0
8d99867f-767a-4aaa-b0e1-5b9b5dbcb679,81.0
8d9fb609-5edd-45ec-be3c-38bf608fb609,75.0
8da0bcc2-de69-4314-a3c4-aaefebf08c93,78.0
8da274a4-bd7a-4ab8-bf59-71766c4e5677,81.0
8da3bd28-0543-46bf-8b8e-5cfe2073d48e,76.0
8da49bf4-d497-494b-9ff5-72814a245aae,78.0
8dab490f-2d1e-4c3b-9395-71c8e0a95c37,78.0
8daf28d3-53e8-4307-9123-ca66bbaf1917,79.5
8db6ba6b-33c4-4264-abdc-94bbf08d3137,75.0
8db831d2-71b5-44cc-9fae-8c4fea7e32ea,78.0
8dbb3553-38fa-4ce5-b72e-5dc59315a758,81.0
8dbcffe1-aa1f-4d17-8d89-c10b59ead267,76.0
8dc13c34-0e9f-47b2-9dc5-073efcfd9dcf,82.5
8dc3c51c-be40-4355-945e-bbda8d21ba32,84.0
8dc417c7-1dcf-4dd6-b492-ffc59fcd3594,76.5
8dc56ad8-d4db-4db7-9e3d-cd7f215730ab,76.5
8dc81f9b-ccad-497d-9079-4bda2cfbe0de,75.0
8dc9449d-367f-48ae-9d08-839427faebb0,78.0
8dcddf4f-a01b-4c65-b4c8-62e7f6fa523b,75.0
8dd1d77e-3c4a-4101-b5b6-23a9175334e8,79.5
8dd36616-e8f2-477b-8a29-4348495c92f2,77.0
8dd38df1-ba79-4ec8-8bc4-569392a853d7,81.0
8dd92113-2153-4321-86b4-f3912528d849,75.0
8dd9cb61-9b19-4042-9630-48c0c5f79cd7,81.0
8ddb1e85-32a6-4750-be0d-087af29afbb8,79.5
8ddb3efb-8464-49d2-968d-fd169e8dab21,87.0
8ddc0f5b-9821-4f7a-a23f-0c3c7f9f78fd,75.0
8dded8dc-cda6-4253-848f-9e36118e9966,75.5
8ddf6be1-3b06-410d-94d3-5281ab9ed9fd,81.0
8de054a2-25d3-4363-a5f6-12427b350b2f,82.5
8de09951-6a37-42f4-892e-505a10508364,76.0
8de0d079-fca4-4140-b62c-4629abcbc66e,77.0
8de823a0-7fd7-41ad-90d0-61c9ad58e418,80.0
8de9ce62-8f9a-49ca-a941-c44821f72c18,78.0
8dec5678-41aa-42b8-94f4-962eecdf70e5,76.5
8ded6967-3279-4c9a-b4b1-2aa88a7e4065,75.0
8dee2dce-d7eb-4e53-be54-f88064583578,76.0
8dee38e9-94b6-4115-8b0e-c360c6b1d033,79.5
8df1a595-2480-44c8-9b5b-6bfb029313e0,76.5
8df4eea2-1afe-4936-ab33-dddd7450dd15,76.0
8df9dc37-a9b5-480d-b662-4eb912e99500,75.0
8dfcb02b-0433-452c-80cc-cbf836bb4a83,75.0
8dfe3eac-481f-444c-add8-8c6c80d62127,79.5
8e02c81b-d733-4f29-9158-89168cfb10f2,75.0
8e03df96-3dac-4980-bc7e-9b0b68cb3e34,85.5
8e05ca9d-95ae-41a0-b5c6-25e9ae94ac3f,78.5
8e069b74-6b1e-48f5-8d01-aeaaee276333,75.0
8e0806bd-8103-420d-b28a-077886a1020a,78.0
8e0beaad-cc6f-41bb-a2f2-05fe3e111bbc,77.0
8e0dca5c-bc37-4906-bb06-db4a29d0b378,85.5
8e0e0663-de4a-4ac8-9c40-768aa2c317ba,76.5
8e0f2529-ae96-4164-961c-d432865973cc,77.0
8e12d986-9131-4adb-be27-0f0b964bcd53,78.0
8e14bb12-5ec1-491d-bf88-ff61a52b5a8a,78.0
8e14ea45-a137-4136-9e09-8b239f1f58ca,75.0
8e1c9be9-c8a4-4f05-bb73-f4251786198f,75.0
8e1def52-d76f-4199-97ca-a0e57655f13f,75.5
8e1e11c4-243d-4e54-ba20-d00da1cd177b,84.0
8e1e4219-ed94-4e90-aeac-a4b7a50a5a75,81.0
8e1fd286-7d8c-40d3-ad5b-7edcbc6e6c2d,84.0
8e226a67-f407-4d31-ab3a-3ceee0c97a07,78.0
8e24d6e2-dd62-4ca9-9ae6-62e712bb1df6,76.0
8e2505a5-3c49-47a1-a54d-b0b09c7314e4,85.5
8e262b95-7f14-411c-9646-38b4cf01a665,79.5
8e299899-3fac-4ec3-81a6-997f50e3bdc8,81.0
8e29baf1-e3ec-4625-8ac9-c8b37b320359,75.0
8e2b0ce5-cda7-497f-947b-0bffd33d2408,77.5
8e2b9240-327b-42d3-b8ca-eb121074a8ab,75.0
8e301929-0b43-4822-adad-e8a7e7799a8c,76.0
8e322c53-20bd-4d7b-809f-df0c5fadd60e,78.0
8e323f83-a38c-4ad2-91a8-4deaab42659b,81.0
8e3d4dc2-4b39-4f1a-8049-c5340fd91da1,79.5
8e3e6839-88f7-4f5a-8fb2-e1bcf2a19c4f,87.0
8e3eb9c1-6e29-4432-a138-ea1359117c79,84.0
8e3eda84-179e-4f99-9666-bf9d82dacc09,84.0
8e444c99-b533-4fcc-b66c-c5ce10abd91d,82.5
8e45b078-a608-4eb9-8512-1e0d820274c1,75.0
8e464849-bb65-4da1-97c5-53a6694ffe11,84.0
8e468fed-ea33-4deb-bcd8-e47c6f23637c,75.0
8e4779bb-2923-4171-b771-3660f42d8f96,76.5
8e48c7e5-c868-4cdc-9fa5-3bd54fa0bc5e,79.5
8e4a0c4c-0fb0-4f7a-8d00-ada2f9d87720,81.0
8e4b8617-f46b-43bc-b957-ed2b5026926a,77.0
8e4d7676-fc23-4be6-a2a6-667db263be75,77.0
8e4e17e4-d0fa-44a5-9bd8-72cf3ed76299,87.0
8e507013-0b56-4205-a9b5-0e8e29a4d9d7,78.0
8e5a9140-e4dc-4d45-94f1-568c02ec8685,78.0
8e5bb7ad-c80f-4a9c-952b-c816f5e28f3a,78.0
8e5da53b-fe88-4d43-804e-cbe9530424d0,81.0
8e604719-72b7-48cf-a447-cd3302822c5d,75.5
8e626af0-78a6-4e3e-9c86-16d5977288c5,79.5
8e65ba02-22a6-4433-bffb-095b11e72b4a,76.5
8e662586-cf9c-4f46-9ef4-8edd548623ed,76.0
8e68fbdd-28e7-4c66-b803-aaf349b3f1e6,76.5
8e69c87b-f7c2-4694-862f-156f9a45f7c8,87.0
8e6d9663-6f54-4aea-b5fa-89534c943cc4,81.0
8e6e698b-2b76-4356-8bec-65058b3cbb10,85.5
8e6ec297-f2be-4522-a141-e7913d329a63,75.0
8e70ff3b-7f6e-417b-b702-1ab0e906cad5,75.5
8e737d43-5092-40d0-9fb0-d3e15586fbcd,77.0
8e7701dc-9577-446a-8f6f-0ba0c1fd60b6,84.0
8e78d6a0-4d38-488a-b192-03398a0cb4a9,87.0
8e7a0ee5-eab5-4066-a266-c626745769d9,80.37
